ts,source,step,exe,cmdline,user,pid,src_ip,src_port,excerpt,source_file
2025-12-10 11:56:54.678,syslog,AUTH,sshd,,admin1,83434,185.246.128.171,6391,Invalid user admin1 from 185.246.128.171 port 6391 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:56:54.679,syslog,AUTH,sshd,,,83434,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:56:54.679,syslog,AUTH,sshd,,,83434,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:56:56.708,syslog,AUTH,sshd,,admin1,83434,185.246.128.171,6391,Failed password for invalid user admin1 from 185.246.128.171 port 6391 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:56:58.873,syslog,AUTH,sshd,,,83434,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:00.785,syslog,AUTH,sshd,,admin1,83434,185.246.128.171,6391,Failed password for invalid user admin1 from 185.246.128.171 port 6391 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:04.484,syslog,AUTH,sshd,,,83434,,,"Disconnecting invalid user admin1 185.246.128.171 port 6391: Change of username or service not allowed: (admin1,ssh-connection) -> (nobody,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:04.484,syslog,AUTH,sshd,,,83434,,,PAM 1 more authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:09.927,syslog,AUTH,sshd,,,83637,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=125.31.2.160 user=root | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:11.684,syslog,AUTH,sshd,,root,83637,125.31.2.160,54742,Failed password for root from 125.31.2.160 port 54742 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:14.336,syslog,AUTH,sshd,,,83609,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 user=nobody | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:16.443,syslog,AUTH,sshd,,nobody,83609,185.246.128.171,56522,Failed password for nobody from 185.246.128.171 port 56522 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:20.274,syslog,AUTH,sshd,,ubuntu,83729,159.65.185.215,32996,Invalid user ubuntu from 159.65.185.215 port 32996 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:20.362,syslog,AUTH,sshd,,,83729,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:20.362,syslog,AUTH,sshd,,,83729,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=159.65.185.215 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:21.097,syslog,AUTH,sshd,,qemu,83728,185.246.128.171,52972,Invalid user qemu from 185.246.128.171 port 52972 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:21.099,syslog,AUTH,sshd,,,83728,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:21.099,syslog,AUTH,sshd,,,83728,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:22.294,syslog,AUTH,sshd,,ubuntu,83729,159.65.185.215,32996,Failed password for invalid user ubuntu from 159.65.185.215 port 32996 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:22.836,syslog,AUTH,sshd,,qemu,83728,185.246.128.171,52972,Failed password for invalid user qemu from 185.246.128.171 port 52972 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:23.188,syslog,AUTH,sshd,,,83729,,,Connection closed by invalid user ubuntu 159.65.185.215 port 32996 [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:24.346,syslog,AUTH,sshd,,,83728,,,"Disconnecting invalid user qemu 185.246.128.171 port 52972: Change of username or service not allowed: (qemu,ssh-connection) -> (odoo18,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:30.978,syslog,AUTH,sshd,,odoo18,83795,185.246.128.171,12067,Invalid user odoo18 from 185.246.128.171 port 12067 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:30.980,syslog,AUTH,sshd,,,83795,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:30.980,syslog,AUTH,sshd,,,83795,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:33.618,syslog,AUTH,sshd,,odoo18,83795,185.246.128.171,12067,Failed password for invalid user odoo18 from 185.246.128.171 port 12067 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:34.121,syslog,AUTH,sshd,,,83795,,,"Disconnecting invalid user odoo18 185.246.128.171 port 12067: Change of username or service not allowed: (odoo18,ssh-connection) -> (es2,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:41.507,syslog,AUTH,sshd,,es2,83838,185.246.128.171,23994,Invalid user es2 from 185.246.128.171 port 23994 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:41.511,syslog,AUTH,sshd,,,83838,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:41.511,syslog,AUTH,sshd,,,83838,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:43.658,syslog,AUTH,sshd,,es2,83838,185.246.128.171,23994,Failed password for invalid user es2 from 185.246.128.171 port 23994 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:45.791,syslog,AUTH,sshd,,,83838,,,"Disconnecting invalid user es2 185.246.128.171 port 23994: Change of username or service not allowed: (es2,ssh-connection) -> (anonymous,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:49.973,syslog,AUTH,sshd,,anonymous,83943,185.246.128.171,22882,Invalid user anonymous from 185.246.128.171 port 22882 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:49.975,syslog,AUTH,sshd,,,83943,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:49.975,syslog,AUTH,sshd,,,83943,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:51.888,syslog,AUTH,sshd,,anonymous,83943,185.246.128.171,22882,Failed password for invalid user anonymous from 185.246.128.171 port 22882 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:55.040,syslog,AUTH,sshd,,,83943,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:56.776,syslog,AUTH,sshd,,anonymous,83943,185.246.128.171,22882,Failed password for invalid user anonymous from 185.246.128.171 port 22882 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:57:58.804,syslog,AUTH,sshd,,,83943,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:00.951,syslog,AUTH,sshd,,anonymous,83943,185.246.128.171,22882,Failed password for invalid user anonymous from 185.246.128.171 port 22882 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:03.385,syslog,AUTH,sshd,,,83943,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:05.890,syslog,AUTH,sshd,,anonymous,83943,185.246.128.171,22882,Failed password for invalid user anonymous from 185.246.128.171 port 22882 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:06.855,syslog,AUTH,sshd,,,83943,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:09.103,syslog,AUTH,sshd,,anonymous,83943,185.246.128.171,22882,Failed password for invalid user anonymous from 185.246.128.171 port 22882 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:11.255,syslog,AUTH,sshd,,anonymous,83943,185.246.128.171,22882,Failed password for invalid user anonymous from 185.246.128.171 port 22882 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:11.255,syslog,AUTH,sshd,,,83943,,,error: maximum authentication attempts exceeded for invalid user anonymous from 185.246.128.171 port 22882 ssh2 [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:11.255,syslog,AUTH,sshd,,,83943,,,Disconnecting invalid user anonymous 185.246.128.171 port 22882: Too many authentication failures [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:11.255,syslog,AUTH,sshd,,,83943,,,PAM 4 more authentication failures logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:11.255,syslog,AUTH,sshd,,,83943,,,PAM service(sshd) ignoring max retries 5 > 3 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:16.000,syslog,AUTH,sshd,,anonymous,84315,185.246.128.171,26087,Invalid user anonymous from 185.246.128.171 port 26087 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:16.002,syslog,AUTH,sshd,,,84315,,,Failed none for invalid user anonymous from 185.246.128.171 port 26087 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:16.272,syslog,AUTH,sshd,,,84315,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:16.272,syslog,AUTH,sshd,,,84315,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:18.224,syslog,AUTH,sshd,,anonymous,84315,185.246.128.171,26087,Failed password for invalid user anonymous from 185.246.128.171 port 26087 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:20.840,syslog,AUTH,sshd,,,84315,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:23.008,syslog,AUTH,sshd,,anonymous,84315,185.246.128.171,26087,Failed password for invalid user anonymous from 185.246.128.171 port 26087 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:25.667,syslog,AUTH,sshd,,,84315,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:27.523,syslog,AUTH,sshd,,anonymous,84315,185.246.128.171,26087,Failed password for invalid user anonymous from 185.246.128.171 port 26087 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:30.377,syslog,AUTH,sshd,,,84315,,,"Disconnecting invalid user anonymous 185.246.128.171 port 26087: Change of username or service not allowed: (anonymous,ssh-connection) -> (123,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:30.377,syslog,AUTH,sshd,,,84315,,,PAM 2 more authentication failures logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:37.364,syslog,AUTH,sshd,,123,84429,185.246.128.171,35665,Invalid user 123 from 185.246.128.171 port 35665 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:37.366,syslog,AUTH,sshd,,,84429,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:37.366,syslog,AUTH,sshd,,,84429,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:39.203,syslog,AUTH,sshd,,123,84429,185.246.128.171,35665,Failed password for invalid user 123 from 185.246.128.171 port 35665 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:41.703,syslog,AUTH,sshd,,,84429,,,"Disconnecting invalid user 123 185.246.128.171 port 35665: Change of username or service not allowed: (123,ssh-connection) -> (hugo,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:44.594,syslog,AUTH,sshd,,hugo,84493,185.246.128.171,22388,Invalid user hugo from 185.246.128.171 port 22388 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:44.597,syslog,AUTH,sshd,,,84493,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:44.597,syslog,AUTH,sshd,,,84493,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:44.868,syslog,AUTH,sshd,,robot,84497,125.31.2.160,56372,Invalid user robot from 125.31.2.160 port 56372 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:44.870,syslog,AUTH,sshd,,,84497,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:44.870,syslog,AUTH,sshd,,,84497,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=125.31.2.160 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:46.394,syslog,AUTH,sshd,,hugo,84493,185.246.128.171,22388,Failed password for invalid user hugo from 185.246.128.171 port 22388 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:46.668,syslog,AUTH,sshd,,robot,84497,125.31.2.160,56372,Failed password for invalid user robot from 125.31.2.160 port 56372 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:47.220,syslog,AUTH,sshd,,,84497,,,Disconnected from invalid user robot 125.31.2.160 port 56372 [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:48.726,syslog,AUTH,sshd,,,84493,,,"Disconnecting invalid user hugo 185.246.128.171 port 22388: Change of username or service not allowed: (hugo,ssh-connection) -> (log,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:53.835,syslog,AUTH,sshd,,log,84572,185.246.128.171,2011,Invalid user log from 185.246.128.171 port 2011 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:53.837,syslog,AUTH,sshd,,,84572,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:53.837,syslog,AUTH,sshd,,,84572,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:55.870,syslog,AUTH,sshd,,log,84572,185.246.128.171,2011,Failed password for invalid user log from 185.246.128.171 port 2011 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:58:57.610,syslog,AUTH,sshd,,,84572,,,"Disconnecting invalid user log 185.246.128.171 port 2011: Change of username or service not allowed: (log,ssh-connection) -> (wang,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:59:01.099,syslog,AUTH,sshd,,wang,84648,185.246.128.171,35878,Invalid user wang from 185.246.128.171 port 35878 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:59:01.100,syslog,AUTH,sshd,,,84648,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:59:01.101,syslog,AUTH,sshd,,,84648,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:59:02.897,syslog,AUTH,sshd,,wang,84648,185.246.128.171,35878,Failed password for invalid user wang from 185.246.128.171 port 35878 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:59:04.036,syslog,AUTH,sshd,,,84648,,,"Disconnecting invalid user wang 185.246.128.171 port 35878: Change of username or service not allowed: (wang,ssh-connection) -> (dbadmin,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:59:14.447,syslog,AUTH,sshd,,dbadmin,84745,185.246.128.171,45440,Invalid user dbadmin from 185.246.128.171 port 45440 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:59:14.449,syslog,AUTH,sshd,,,84745,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:59:14.449,syslog,AUTH,sshd,,,84745,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:59:16.696,syslog,AUTH,sshd,,dbadmin,84745,185.246.128.171,45440,Failed password for invalid user dbadmin from 185.246.128.171 port 45440 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:59:18.414,syslog,AUTH,sshd,,,84745,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:59:20.879,syslog,AUTH,sshd,,dbadmin,84745,185.246.128.171,45440,Failed password for invalid user dbadmin from 185.246.128.171 port 45440 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
